"Date","Year","Month","Week","Disease","Cases","URL","Country","Method","PopulationRaw","Population","Country.y","Incidence"
2018-12-03,2018,NA,49,"Pertussis",320,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126913432.5,1269.134325,"Japan",0.252140371351157
2018-12-10,2018,NA,50,"Pertussis",287,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126913432.5,1269.134325,"Japan",0.226138395555569
2018-12-17,2018,NA,51,"Pertussis",250,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126913432.5,1269.134325,"Japan",0.196984665118091
2018-12-24,2018,NA,52,"Pertussis",234,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126913432.5,1269.134325,"Japan",0.184377646550534
2018-12-31,2019,NA,1,"Pertussis",61,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.0481454440082752
2019-01-07,2019,NA,2,"Pertussis",239,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.18863542816357
2019-01-14,2019,NA,3,"Pertussis",222,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.175217845407166
2019-01-21,2019,NA,4,"Pertussis",237,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.187056889015758
2019-01-28,2019,NA,5,"Pertussis",236,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.186267619441852
2019-02-04,2019,NA,6,"Pertussis",249,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.196528123902632
2019-02-11,2019,NA,7,"Pertussis",194,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.153118297337793
2019-02-18,2019,NA,8,"Pertussis",242,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.191003236885289
2019-02-25,2019,NA,9,"Pertussis",237,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.187056889015758
2019-03-04,2019,NA,10,"Pertussis",259,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.204420819641693
2019-03-11,2019,NA,11,"Pertussis",267,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.210734976232942
2019-03-18,2019,NA,12,"Pertussis",189,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.149171949468263
2019-03-25,2019,NA,13,"Pertussis",242,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.191003236885289
2019-04-01,2019,NA,14,"Pertussis",226,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.17837492370279
2019-04-08,2019,NA,15,"Pertussis",191,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.150750488616075
2019-04-15,2019,NA,16,"Pertussis",198,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.156275375633418
2019-04-22,2019,NA,17,"Pertussis",212,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.167325149668104
2019-04-29,2019,NA,18,"Pertussis",49,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.0386742091214014
2019-05-06,2019,NA,19,"Pertussis",164,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.129440210120609
2019-05-13,2019,NA,20,"Pertussis",242,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.191003236885289
2019-05-20,2019,NA,21,"Pertussis",233,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.183899810720133
2019-05-27,2019,NA,22,"Pertussis",223,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.176007114981072
2019-06-03,2019,NA,23,"Pertussis",223,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.176007114981072
2019-06-10,2019,NA,24,"Pertussis",253,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.199685202198256
2019-06-17,2019,NA,25,"Pertussis",282,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.222574019841535
2019-06-24,2019,NA,26,"Pertussis",325,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.256512611519499
2019-07-01,2019,NA,27,"Pertussis",320,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.252566263649968
2019-07-08,2019,NA,28,"Pertussis",295,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.232834524302315
2019-07-15,2019,NA,29,"Pertussis",272,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.214681324102473
2019-07-22,2019,NA,30,"Pertussis",271,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.213892054528567
2019-07-29,2019,NA,31,"Pertussis",231,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.182321271572321
2019-08-05,2019,NA,32,"Pertussis",252,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.19889593262435
2019-08-12,2019,NA,33,"Pertussis",149,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.117601166512017
2019-08-19,2019,NA,34,"Pertussis",284,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.224152558989347
2019-08-26,2019,NA,35,"Pertussis",353,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.278612159588871
2019-09-02,2019,NA,36,"Pertussis",261,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.205999358789505
2019-09-09,2019,NA,37,"Pertussis",264,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.208367167511224
2019-09-16,2019,NA,38,"Pertussis",218,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.172060767111541
2019-09-23,2019,NA,39,"Pertussis",211,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.166535880094198
2019-09-30,2019,NA,40,"Pertussis",289,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.228098906858878
2019-10-07,2019,NA,41,"Pertussis",246,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.194160315180913
2019-10-14,2019,NA,42,"Pertussis",204,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.161010993076855
2019-10-21,2019,NA,43,"Pertussis",245,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.193371045607007
2019-10-28,2019,NA,44,"Pertussis",235,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.185478349867946
2019-11-04,2019,NA,45,"Pertussis",167,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.131808018842327
2019-11-11,2019,NA,46,"Pertussis",230,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.181532001998415
2019-11-18,2019,NA,47,"Pertussis",213,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.16811441924201
2019-11-25,2019,NA,48,"Pertussis",223,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.176007114981072
2019-12-02,2019,NA,49,"Pertussis",199,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.157064645207324
2019-12-09,2019,NA,50,"Pertussis",167,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.131808018842327
2019-12-16,2019,NA,51,"Pertussis",160,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.126283131824984
2019-12-23,2019,NA,52,"Pertussis",179,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126699423.5,1266.994235,"Japan",0.141279253729201
2019-12-30,2020,NA,1,"Pertussis",14,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0110843202211658
2020-01-06,2020,NA,2,"Pertussis",139,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.110051465053003
2020-01-13,2020,NA,3,"Pertussis",125,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0989671448318371
2020-01-20,2020,NA,4,"Pertussis",145,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.114801888004931
2020-01-27,2020,NA,5,"Pertussis",126,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0997588819904918
2020-02-03,2020,NA,6,"Pertussis",145,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.114801888004931
2020-02-10,2020,NA,7,"Pertussis",97,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0767985043895056
2020-02-17,2020,NA,8,"Pertussis",108,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0855076131347073
2020-02-24,2020,NA,9,"Pertussis",103,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0815489273414338
2020-03-02,2020,NA,10,"Pertussis",134,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.106092779259729
2020-03-09,2020,NA,11,"Pertussis",111,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0878828246106714
2020-03-16,2020,NA,12,"Pertussis",75,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0593802868991023
2020-03-23,2020,NA,13,"Pertussis",92,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0728398185962321
2020-03-30,2020,NA,14,"Pertussis",91,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0720480814375774
2020-04-06,2020,NA,15,"Pertussis",33,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.026127326235605
2020-04-13,2020,NA,16,"Pertussis",38,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0300860120288785
2020-04-20,2020,NA,17,"Pertussis",29,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0229603776009862
2020-04-27,2020,NA,18,"Pertussis",30,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0237521147596409
2020-05-04,2020,NA,19,"Pertussis",11,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.00870910874520167
2020-05-11,2020,NA,20,"Pertussis",23,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.018209954649058
2020-05-18,2020,NA,21,"Pertussis",25,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0197934289663674
2020-05-25,2020,NA,22,"Pertussis",6,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.00475042295192818
2020-06-01,2020,NA,23,"Pertussis",17,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0134595316971299
2020-06-08,2020,NA,24,"Pertussis",15,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0118760573798205
2020-06-15,2020,NA,25,"Pertussis",15,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0118760573798205
2020-06-22,2020,NA,26,"Pertussis",15,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0118760573798205
2020-06-29,2020,NA,27,"Pertussis",9,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.00712563442789227
2020-07-06,2020,NA,28,"Pertussis",5,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.00395868579327349
2020-07-13,2020,NA,29,"Pertussis",14,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0110843202211658
2020-07-20,2020,NA,30,"Pertussis",8,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.00633389726923758
2020-07-27,2020,NA,31,"Pertussis",11,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.00870910874520167
2020-08-03,2020,NA,32,"Pertussis",9,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.00712563442789227
2020-08-10,2020,NA,33,"Pertussis",4,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.00316694863461879
2020-08-17,2020,NA,34,"Pertussis",10,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.00791737158654697
2020-08-24,2020,NA,35,"Pertussis",17,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0134595316971299
2020-08-31,2020,NA,36,"Pertussis",12,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.00950084590385637
2020-09-07,2020,NA,37,"Pertussis",12,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.00950084590385637
2020-09-14,2020,NA,38,"Pertussis",12,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.00950084590385637
2020-09-21,2020,NA,39,"Pertussis",6,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.00475042295192818
2020-09-28,2020,NA,40,"Pertussis",18,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.0142512688557845
2020-10-05,2020,NA,41,"Pertussis",11,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.00870910874520167
2020-10-12,2020,NA,42,"Pertussis",8,"https://www.niid.go.jp/niid/en/survaillance-data-table-english.html","JP","Interpolation",126304543,1263.04543,"Japan",0.00633389726923758
