analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,posterior_draw,posterior_chain,posterior_log_prob,posterior_beta_S,posterior_reporting_multiplier,posterior_VE_sus,posterior_VE_inf,posterior_VE_dur,posterior_relative_infectiousness_asymptomatic,posterior_infectious_duration_symptomatic,posterior_infectious_duration_asymptomatic,posterior_fitness_R,posterior_resistance_prevalence,posterior_reporting_trend_end_multiplier,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
bayesian_uncertainty,Australia_draw_059,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4373752.150253164,24579364.98610711,410827.77256942063,195836.57485299377,418792.8019606895,227.037889549616,217.27085193978712,23036439.268012874,0.9372267868203129,0.043,0.9994827948151334,29593145.58197867,299309.5745718953,26.013698630136986,3192.8419679134868,53.366234424098195,2515.191696070297,5378.689750146209,0.2949205980179922,2.790478964449257,14622.936136117321,384259.34874353453,117365.4592505465,11855.854189372509,1463.0,9495.0,8,3.561643835616438,0.822055933799538,0.17794406620046208,5.619743447210285,0.6546657107747873,0.5182063186656174,0.0007395571475577542,0.029786001131716224,0.041309226793508,0.5828309257020052,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,59,3,-1863.2146280399486,0.022002338738345853,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9706716920811075,0.029328307918892516,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_060,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4390918.561958617,24678496.39986465,412988.7207587223,197309.32746196917,421973.8595748736,228.77141665560416,218.95132890207287,23131652.335077416,0.9373201657133488,0.043000000000000003,0.9995066076482211,29593145.58236618,299309.57461474213,26.013698630136986,3205.7190677625176,53.646940050786355,2534.1067279748277,5419.545088583317,0.2971724373515463,2.8120618665466655,14644.19596193774,386127.2256986059,118010.60158098354,11873.091042145821,1463.0,9495.0,8,3.561643835616438,0.8220751179159075,0.17792488208409238,5.620349376021345,0.6555785088545062,0.5189292800373303,0.0007423925167411363,0.029801810905232293,0.04132968580754739,0.5837046196249854,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,60,3,-1863.5577686712868,0.022074604986793925,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9757774112418179,0.024222588758182062,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_061,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4344467.528998881,24410301.01610234,407140.2115498697,193328.34418671855,413374.71267923596,224.08453651343913,214.40814593577315,22875213.400490403,0.9371131222593564,0.043,0.9994362211142633,29593145.58433021,299309.5745908784,26.013698630136986,3170.8806786290984,52.88722287549168,2482.977688144454,5309.103498214205,0.291084213480738,2.7537123164970345,14514.36334485535,381092.1595951101,116211.01857226902,11767.826507621105,1470.0,9495.0,8,3.561643835616438,0.822023189057233,0.17797681094276704,5.618709508856046,0.6530919347026982,0.5169617987750469,0.0007346743780230536,0.029758432335783725,0.04127378508375611,0.5813250429051354,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,61,3,-1866.118441275594,0.02187599388386187,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9619590115738555,0.03804098842614445,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_062,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4344613.479872646,24411009.875530694,407135.66700586915,193310.89493580256,413335.64839487936,224.06232185761291,214.38614149738677,22876457.353446897,0.9371368685724873,0.043,0.9994387658139753,29593145.575070497,299309.57445771195,26.013698630136986,3170.972759955078,52.88663255901804,2482.753582944931,5308.6017854919755,0.2910553568924529,2.7534297076899836,14528.709125792944,381084.02871088573,116185.09937359262,11779.457648697145,1470.0,9495.0,8,3.561643835616438,0.8220223783438131,0.17797762165618697,5.618683914833836,0.6530595863968712,0.5169358434729739,0.0007345724013844696,0.02975792659428461,0.04127314267543359,0.5812939447257686,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,62,3,-1866.213514771562,0.021873651378637417,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9619482743821366,0.03805172561786341,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_063,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4347131.490637231,24425556.11917296,407455.17359887797,193530.4364117528,413807.3481763571,224.31675566799177,214.63282555481373,22890658.137259696,0.9371601623142394,0.043000000000000003,0.9994431762227782,29593145.581435252,299309.5744168797,26.013698630136986,3172.8623059397096,52.92813622602482,2485.5732245991194,5314.6599772099535,0.291385864533494,2.7565979502266083,14537.437513608833,381348.047565812,116256.67372574784,11786.534375924502,1470.0,9495.0,8,3.561643835616438,0.8220252808399754,0.17797471916002472,5.618775546996971,0.6532006053829078,0.5170483859345982,0.0007349860286446904,0.029760482004496,0.04127638598254974,0.5814287513672174,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,63,3,-1865.766821688401,0.02188461299862056,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9627031793349741,0.03729682066502593,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_064,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4367470.934271818,24543117.275168393,410040.0791652355,195302.5912192195,417638.06158580235,226.40705996513648,216.65946294709943,23002083.348477717,0.9372111574331341,0.043,0.9994739275170668,29593145.57632424,299309.57453206193,26.013698630136986,3188.1334167438977,53.263913623296304,2508.333574000195,5363.859051312672,0.2941011549465607,2.7826267006619214,14600.820726133961,383581.87730109575,117102.6443576665,11837.923651569712,1470.0,9495.0,8,3.561643835616438,0.8220490541072945,0.17795094589270558,5.6195261844966184,0.6543359028213288,0.5179459158148225,0.0007385189918472471,0.029780289886124647,0.04130184538857207,0.5825152485547849,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,64,3,-1863.4652829599015,0.021975333207372643,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9688105919693744,0.031189408030625643,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_065,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4397097.629878654,24714021.29791162,413737.12560533226,197803.75950580736,423040.28230729734,229.35192754891094,219.51328757469008,23166301.90544895,0.9373748458898732,0.043000000000000003,0.999514450211552,29593145.580573026,299309.5745455982,26.013698630136986,3210.3337268570126,53.74415730943439,2540.4568772593525,5433.241497686289,0.2979265168765365,2.819279281962074,14656.813012466768,386778.3115793875,118206.07661949433,11883.3205815114,1463.0,9495.0,8,3.561643835616438,0.8220808513161629,0.1779191486838371,5.62053049038023,0.6558563777908216,0.519150039116382,0.0007432583625313382,0.029806537069202912,0.041335795572889106,0.5839707867861984,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,65,3,-1863.8825079202165,0.022096773260233363,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9775456836704375,0.022454316329562518,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_066,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4362904.783658309,24516698.455865234,409454.4202091594,194899.13960104683,416765.1743964547,225.93011995958685,216.19691052789076,22977836.216989785,0.9372320770822509,0.043000000000000003,0.9994671795465645,29593145.58433388,299309.57459382404,26.013698630136986,3184.701630110507,53.18783692851201,2503.1519154573784,5352.64828116671,0.29348161320400984,2.7766859915935234,14587.33765930079,383085.38933882676,116874.18513153603,11826.991973685605,1470.0,9495.0,8,3.561643835616438,0.8220435434439765,0.17795645655602346,5.619352168237765,0.6540731575661591,0.5177388045605693,0.000737700233089247,0.029775621701453012,0.04129594476020178,0.5822638908714151,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,66,3,-1863.663311068319,0.021953730560397285,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.96742684258456,0.03257315741543998,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_067,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4378726.686558125,24608075.666773118,411451.05045341817,196260.57405532605,419706.5460245536,227.53385404709616,217.7515593107021,23063613.541359395,0.9372375903614795,0.043000000000000003,0.999489872271112,29593145.574006565,299309.57443926117,26.013698630136986,3196.5714657005733,53.44719779075644,2520.6372544007186,5390.4252594670825,0.2955648524398421,2.79665284402804,14635.858396976475,384793.1568080487,117557.69517342211,11866.331181980033,1463.0,9495.0,8,3.561643835616438,0.8220613937533332,0.1779386062466668,5.619915886121718,0.6549268033264564,0.5184139741236612,0.0007403514885011492,0.029790570796551185,0.04131508272769407,0.5830807983137098,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,67,3,-1863.306260398892,0.022022766352436735,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9721443245229283,0.027855675477071684,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_068,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4368635.811542379,24549891.155372728,410193.01826219494,195409.26155684248,417871.0452129091,226.53636748099245,216.78511760746724,23008991.086130977,0.9372339347865285,0.043,0.999474589985243,29593145.57954444,299309.5744528206,26.013698630136986,3189.013338600665,53.28378029703511,2509.703575889599,5366.851335889713,0.29426912445472253,2.784240524346103,14598.18932529122,383713.79831760156,117145.05077893786,11835.790189071085,1463.0,9495.0,8,3.561643835616438,0.8220507054840319,0.17794929451596797,5.619578333929651,0.6544082502248131,0.5180022248512917,0.0007387625333460418,0.029781451218867317,0.0413034632727838,0.5825845731998159,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,68,3,-1863.361091024573,0.021981621666019614,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9691719443867254,0.03082805561327462,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_069,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4353861.833109976,24464466.856280513,408312.76253988326,194119.04947374229,415081.35549693985,225.01365399433993,215.3084887672359,22927421.69982249,0.9371723420139264,0.043,0.999453085823625,29593145.57697859,299309.57449019456,26.013698630136986,3177.9167833957104,53.039536425337914,2493.132969595672,5331.022458946581,0.29229113052926975,2.7652757080495856,14563.407955360797,382101.60205705214,116551.9540172762,11807.590458080003,1470.0,9495.0,8,3.561643835616438,0.822033242797104,0.17796675720289623,5.61902692231404,0.6535808580254491,0.5173483813311321,0.0007361830953905406,0.02976705215162519,0.04128485853000744,0.581792764248426,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,69,3,-1864.5957457014715,0.021914965386759782,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9647294234785292,0.03527057652147081,0.25,calibrated_country_scenario_analysis
bayesian_uncertainty,Australia_draw_070,symptom_protective,country_timeline,,2025-01-01,2050-12-31,2025,2050,4350200.272294489,24443317.789016426,407848.1842829095,193800.8368387685,414393.7973337309,224.63869965188334,214.94505457696974,22907452.639905557,0.9371662569554692,0.04299999999999999,0.9994469779286157,29593145.585412797,299309.57457092474,26.013698630136986,3175.1695337480714,52.97918802624511,2489.0460623906993,5322.191928359718,0.2918040674314469,2.7606080058893525,14543.210038608035,381696.13287841465,116394.86802021455,11791.214574020942,1470.0,9495.0,8,3.561643835616438,0.8220290588273066,0.17797094117269324,5.618894823001778,0.6533777102629507,0.517187709827338,0.0007355506465032529,0.029763463360982734,0.041280330192594174,0.5815983660628704,,True,Australia,AUS,2025,False,nearest_past_year,2024,measured_national_genomic_surveillance_fraction,https://doi.org/10.1016/j.lanmic.2025.101286,Nationwide Australian tNGS study of 2024-positive respiratory specimens estimated macrolide resistance at 8/188 (4.3%).,Australia,AUS,3,relative_detection_prior_mean,Australia,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Australia_calibrated_config.yaml,current,20b28a8037b0678b6619aed346427d7244feff684a6ae51645053f6b230e8d54,0985469c3e6d8ddd1acfb0304b8079251c48f9af8d5e10cc48818dfd815c4b1c,True,accepted,1886.6185775229565,1886.6185775229565,True,1.5769242865424038e-05,1.502232944079048e-16,Australia,70,3,-1865.1785821741757,0.021898802266269102,0.9517932020200676,0.15,0.25,0.0,0.35000000000000003,21.0,13.999999999999996,1.0,0.043,1.0,54.978665659530755,0.9636317540758826,0.03636824592411736,0.25,calibrated_country_scenario_analysis
