analysis,scenario,vaccine_scenario,resistance_scenario,intervention,calendar_start_date,calendar_end_date,calendar_start_year,calendar_end_year,total_symptomatic_cases,total_infections,total_reported_cases,total_infant_cases,total_infant_infections,total_deaths,total_infant_deaths,resistant_infections,resistant_fraction,resistant_fraction_start,resistant_fraction_end,total_population,infant_population,analysis_years,annualized_infections_per_100k,annualized_reported_cases_per_100k,annualized_infant_cases_per_100k,annualized_infant_infections_per_100k,annualized_deaths_per_million,annualized_infant_deaths_per_100k,peak_incidence_per_100k_year,treated_cases,PEP_averted_cases,peak_incidence,time_to_peak,outbreak_duration,n_epidemic_peaks,mean_peak_interval_years,proportion_asymptomatic,case_to_infection_ratio,mean_infection_to_case_ratio,vaccinated_origin_infection_share,waned_origin_infection_share,maternal_origin_infection_share,dose1_origin_infection_share,dose2_origin_infection_share,dose3plus_origin_infection_share,relative_reduction_vs_baseline,calibration_loaded,resistance_timeline_country,resistance_timeline_iso3,resistance_timeline_anchor_year,resistance_timeline_allows_future_evidence,resistance_timeline_method,resistance_timeline_evidence_years,resistance_timeline_evidence_type,resistance_timeline_source,resistance_timeline_notes,diagnostic_standard_country,diagnostic_standard_iso3,diagnostic_standard_periods_loaded,diagnostic_standard_multiplier_column,calibration_country,calibration_artifact_path,calibration_hash_status,calibration_config_hash,calibration_calibration_config_hash,calibration_accepted,calibration_calibration_status,calibration_fit_score,calibration_data_fit_score,calibration_optimizer_success,contact_reciprocity_error_before,contact_reciprocity_error_after,country,strategy,maternal_protection_duration_days,observed_mean_annual_reported_incidence_per_100k,model_to_observed_reported_incidence_ratio,absolute_fit_relative_error,absolute_fit_relative_tolerance,absolute_fit_status
maternal_duration_sensitivity,current_maternal_duration_270d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,279442.4320488062,1522739.5714124856,23627.666325795086,5788.842030901345,12381.038435472685,7.2862420709748275,6.703406134091171,0.0,0.0,0.0,0.0,349191959.58792084,3517365.040534052,5.0,87.21504201926416,1.3532766535448262,32.91578760913828,70.39950811356694,0.00417320151332996,0.03811606732222125,123.00354996724687,20207.182422651917,1829.337713369324,1176.7630314885937,30.0,1825.0,2,2.958904109589041,0.816487049200674,0.183512950799326,5.449206694373925,0.4641439697888294,0.35634094097724833,0.0003651980555499325,0.023769894108699365,0.03789914054838874,0.40210973707619124,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,current,270.0,1.438792831407114,0.9405639394389709,0.059436060561029125,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_270d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,272415.18641501287,1486923.0312156389,22705.349990226347,5104.698862117872,11556.447568762376,3.120666253014244,2.55152325939512,0.0,0.0,0.0,0.0,349191959.9112048,3517365.0756753865,5.0,85.16364647076897,1.3004509036233272,29.025698227459053,65.7108222781985,0.001787364321794689,0.014508151440067334,119.7056142853896,19550.720754825838,1722.7297846693154,1145.2120017723264,30.0,1825.0,2,2.958904109589041,0.8167926781036547,0.1832073218963452,5.4582971338109445,0.4643731255208319,0.35641094800748396,0.0005420377048569835,0.023764240071440096,0.037894444028839576,0.40217240371569524,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,2.8951093600231316e-05,1.3156166320465292e-16,United_States,maternal_direct_antibody_only,270.0,1.438792831407114,0.9038486120003179,0.09615138799968215,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_270d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,83376.07937747553,464041.5935521672,6989.670295234416,1543.614034093837,3494.114495710009,0.9490361204965533,0.7713753103712697,0.0,0.0,0.0,0.0,349191959.75404704,3517365.034502914,5.0,26.578022808945224,0.4003339767706898,8.77710455953279,19.86779570181182,0.0005435612670835869,0.004386097563401081,35.39263685289894,6092.614705853442,165.75836810430698,338.597923932249,30.0,1825.0,2,2.958904109589041,0.8203262799370107,0.17967372006298926,5.565644211348349,0.5197863382875773,0.40737393797581883,0.0005249549515573739,0.023995932757797534,0.038972772682206544,0.4562926778960158,,True,United_States,USA,2025,False,nearest_past_year,2015,measured_multistate_surveillance_fraction,https://www.walshmedicalmedia.com/conference-abstracts-files/2155-9597.C1.016-015.pdf,"CDC surveillance abstract: 1208 B. pertussis isolates collected from 2011-2015 across 7 enhanced-surveillance states, 2 outbreak states, and 6 sporadic-state settings were susceptible to erythromycin and azithromycin; 54 DNA NPS extracts had no A2047G mutation.",United_States,USA,3,relative_detection_prior_mean,United_States,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/United_States_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,6748.293255785678,6748.293255785678,True,0.150002665112923,1.3156166320465292e-16,United_States,maternal_immunization,270.0,1.438792831407114,0.27824296037058394,0.7217570396294161,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_90d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,125274.99930082001,660135.403910338,11274.973531332702,2753.4420843970665,5747.452887365507,3.072746646144808,2.8804402443869987,9555.97077612592,0.014475773787499886,0.01,0.019767814673529588,214573603.5692618,2335083.0374993556,5.0,61.52997320541846,1.0509189708130409,23.58324770622061,49.22696790706394,0.002864049067575977,0.024670987696194885,102.14417736970532,9247.417242001455,642.609545107937,600.4779238859044,30.0,1825.0,2,2.958904109589041,0.8102283280691377,0.18977167193086242,5.2694903819170635,0.3836869230296145,0.2818818516942448,0.000363426069443934,0.023961902360123914,0.037213136906159,0.32214845769388767,,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,3281.6000029237703,3281.6000029237703,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,current,90.0,0.8601273820862417,1.221817829196454,0.2218178291964541,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_90d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,121832.51721121641,642632.7438260072,10870.009111040315,2526.468593893309,5424.057596253508,1.706798173861229,1.5195844303327428,9239.694756563016,0.014377877326251932,0.01,0.019527210776386465,214573603.35689884,2335083.060112873,5.0,59.89858340190341,1.0131730036672126,21.63921821068913,46.45708487980997,0.0015908743173989794,0.013015249489748679,99.29908269219356,8951.838906936604,604.6842827741314,583.7523831040724,30.0,1825.0,2,2.958904109589041,0.8104165740359434,0.18958342596405664,5.274722697487233,0.38376211421747936,0.2819217231781992,0.00042110981396948055,0.023958078448415288,0.037210383555932584,0.32217254239916204,,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,3281.6000029237703,3281.6000029237703,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,maternal_direct_antibody_only,90.0,0.8601273820862417,1.1779336697894192,0.17793366978941916,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_90d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,14589.147220972964,79995.40659994681,1330.385041500533,309.29034453821043,663.9418454873985,0.2090361664846308,0.18598825244376094,932.4062143580196,0.011655746923331965,0.01,0.012552212834358208,214573603.55094874,2335083.0469766688,5.0,7.45622064187896,0.12400267502471653,2.649073615935517,5.686665802717656,0.00019483865957910977,0.0015929904735899466,11.143075322775221,1146.7031020334157,9.302474669870973,65.50711853828851,30.0,1825.0,2,4.027397260273973,0.8176251882319622,0.182374811768038,5.483213335797145,0.5021661440825937,0.39150107296714165,0.0004139782582179116,0.024554577711225198,0.03955755136440679,0.4376400367487438,,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,3281.6000029237703,3281.6000029237703,True,0.14999980787258194,1.480345728618647e-16,Brazil,maternal_immunization,90.0,0.8601273820862417,0.1441678030572026,0.8558321969427974,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_180d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,124789.54945880765,657755.951972201,11209.22073655051,2707.6850133170406,5716.587690125015,2.8662375985780706,2.674624898791193,9511.581171746111,0.014460653899408732,0.01,0.019729091585182212,214573603.20107993,2335083.0806092294,5.0,61.308189093120525,1.0447902788905672,23.191337694165455,48.96260640656556,0.002671565892373144,0.022908177623327874,101.53848946536014,9202.59735836184,636.7333048733122,596.9172478952664,30.0,1825.0,2,2.958904109589041,0.8102798627900799,0.1897201372099202,5.270921762477576,0.38376840031098475,0.2818805616755195,0.00045515224837603063,0.02396055426247107,0.03721110349785317,0.3221415903022845,,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,3281.6000029237703,3281.6000029237703,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,current,180.0,0.8601273820862417,1.2146924986348242,0.2146924986348242,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_180d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,120439.61774111865,635615.0760686818,10700.462808082108,2425.850511184693,5312.145762638218,1.465347892902202,1.28016288075223,9115.212192567868,0.01434077405612531,0.01,0.01942922025654918,214573603.3759475,2335083.0589599316,5.0,59.24447984918639,0.9973699131420346,20.777423756953556,45.49855939603535,0.0013658230740850384,0.01096460252957706,97.9822694979192,8829.974889355843,589.1209772158948,576.0111954279922,30.0,1825.0,2,2.958904109589041,0.8105148504562778,0.1894851495437224,5.277458430953487,0.3838512582081662,0.2819238330565844,0.0005271131435393366,0.02395657132726039,0.03720742867722855,0.32216014506013796,,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,3281.6000029237703,3281.6000029237703,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,maternal_direct_antibody_only,180.0,0.8601273820862417,1.159560704512058,0.15956070451205795,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_180d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,14467.749022127615,79372.96967740549,1313.817451972998,297.92692176145425,652.3293829257499,0.18005917335893776,0.1571905724470679,924.3449159247036,0.011645588160320906,0.01,0.012531910014690839,214573603.45744884,2335083.0504533127,5.0,7.398204476082781,0.12245844137427048,2.5517458293709705,5.587204984414686,0.00016782975208285068,0.001346338173424301,11.049972766331972,1134.6277505957694,9.119588614669158,64.9597938240692,30.0,1825.0,2,3.041095890410959,0.8177244837766725,0.1822755162233276,5.486200345057753,0.5022975416457924,0.39153593309107915,0.0005182085967893512,0.02455283006127377,0.039555643325598945,0.4376708596621304,,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,3281.6000029237703,3281.6000029237703,True,0.14999980787258194,1.480345728618647e-16,Brazil,maternal_immunization,180.0,0.8601273820862417,0.14237244845902608,0.8576275515409739,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_270d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,124106.9659565611,654236.809109516,11137.883903094018,2676.8935333204195,5681.274372032212,2.762230691348555,2.5716507861746005,9449.140628458663,0.014442997545980212,0.01,0.019686313666915135,214573603.42645794,2335083.05114696,5.0,60.98017637418728,1.0381411063837003,22.92760878038635,48.66014824818886,0.0025746230172205412,0.022026204035110804,101.16575286471107,9147.965306485768,629.5663989481227,594.7260311104538,30.0,1825.0,2,2.958904109589041,0.8103026851615343,0.18969731483846577,5.2715559039490705,0.3837989895133377,0.28187453951302255,0.0004969505967691921,0.0239594605900009,0.037210091048026174,0.3221324872785414,,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,3281.6000029237703,3281.6000029237703,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,current,270.0,0.8601273820862417,1.2069620477209848,0.2069620477209848,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_270d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,119631.38458949677,631498.0240625115,10608.237084169967,2377.0976888960363,5253.914532283305,1.3550232782752678,1.1710416756610633,9042.050864307907,0.014318415133176792,0.01,0.019374215280850416,214573603.46706313,2335083.0514927777,5.0,58.86073718843482,0.9887737273143499,20.359855615211625,44.99980871279563,0.0012629915855267469,0.010029978804500654,97.26305429536443,8761.840902308933,580.5972796105409,571.7831245032592,30.0,1825.0,2,2.958904109589041,0.8105593683098293,0.18944063169017064,5.278698614326285,0.3838912842948849,0.281923454580892,0.0005753944846347215,0.02395524723425828,0.03720610922876075,0.3221545333472312,,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,3281.6000029237703,3281.6000029237703,True,2.8141735141323725e-05,1.480345728618647e-16,Brazil,maternal_direct_antibody_only,270.0,0.8601273820862417,1.1495666199070143,0.14956661990701425,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_270d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,14393.151657055527,78983.26218134252,1304.566387597482,292.4125259412813,646.2226985433902,0.16678174889701877,0.1440260537674146,919.2807364220862,0.011638930971367745,0.010000000000000002,0.012518221205230443,214573603.28444064,2335083.0679749814,5.0,7.361880582919757,0.12159616724785456,2.504514978089116,5.534901155390623,0.00015545411583169568,0.0012335839845930288,10.991573317014973,1127.6421059094268,9.014944899422865,64.61647924375382,30.0,1825.0,2,3.041095890410959,0.8177695975128325,0.18223040248716754,5.487558532229104,0.5023606436040826,0.3915533194441379,0.0005656997543946474,0.024551904610381602,0.0395552267892502,0.43768781245005617,,True,Brazil,BRA,2025,False,exact_year,2025,low_detected_model_anchor,https://www.paho.org/en/news/26-8-2025-paho-calls-strengthened-vaccination-and-surveillance-amid-spread-antibiotic,"PAHO reported antibiotic-resistant pertussis cases detected in Brazil since 2024, but no public national resistant fraction or denominator was located, so keep a conservative low detected anchor pending numeric reporting.",Brazil,BRA,3,relative_detection_prior_mean,Brazil,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Brazil_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,3281.6000029237703,3281.6000029237703,True,0.14999980787258194,1.480345728618647e-16,Brazil,maternal_immunization,270.0,0.8601273820862417,0.14136995261437052,0.8586300473856294,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_90d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,28469.96690487744,149475.74292815055,2167.4950297262703,482.3288891280814,940.6365473766573,0.9450621578986763,0.8882103208911927,1961.2108135755907,0.013120595858274464,0.009999999999999998,0.01653539824896069,71273927.30856459,535605.5736916774,5.0,41.944017559472655,0.608215405429417,18.01060006913726,35.12422549650825,0.0026519154860296674,0.03316658244495764,74.88120532058493,1875.4096460197998,93.99309273548243,146.2213036930704,90.0,1825.0,2,2.958904109589041,0.809534534853844,0.19046546514615606,5.250295633555603,0.3136044290831001,0.23451293971372167,1.218579285037186e-05,0.016525575272958833,0.026346791821126803,0.27071987619616406,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,current,90.0,0.1976821449825874,3.0767341455293846,2.0767341455293846,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_direct_antibody_only_maternal_duration_90d,symptom_protective,country_timeline,maternal_direct_antibody_only,2025-01-01,2029-12-31,2025,2029,27343.710698838615,143767.97315541952,2054.433358032783,418.4295478588791,872.1513048186534,0.30198683889172395,0.2473062319892703,1873.9261327549482,0.013034378183304786,0.010000000000000002,0.016328979536704633,71273927.29175556,535605.5755121207,5.0,40.342374446945776,0.5764894502369942,15.624540407698206,32.56692404610403,0.0008473977802726062,0.009234639940139077,72.06912771616365,1789.0076208559458,85.98712158699706,140.73013065266008,90.0,1825.0,2,2.958904109589041,0.8098066620910148,0.19019333790898518,5.257807718157501,0.3138880191054907,0.2345345536945395,0.0003017170765915634,0.016520361093745987,0.026341926507209547,0.27072401442794364,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,maternal_direct_antibody_only,90.0,0.1976821449825874,2.916244409872088,1.916244409872088,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,maternal_immunization_maternal_duration_90d,symptom_protective,country_timeline,maternal_immunization,2025-01-01,2029-12-31,2025,2029,4333.538954756661,23711.47010776698,332.18333179493595,68.34136811538004,142.43515149481928,0.049439792951837654,0.04038731143383734,267.71424705648656,0.011290495521355021,0.009999999999999998,0.011853525735029602,71273927.2891754,535605.5766452387,5.0,6.65361683005452,0.09321314102622368,2.5519289229001556,5.318658270399674,0.00013873177705291465,0.0015080989890659073,11.053821403895927,306.5308795886306,2.32136483243434,21.58491131530984,1560.0,1825.0,2,2.958904109589041,0.8172387062016389,0.18276129379836123,5.4716180828928165,0.43564371481222275,0.34731783854917153,0.00029872360193793855,0.017009646954737126,0.028691903917002073,0.38964344033854564,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,0.1500038374349014,1.6177673822097892e-16,Thailand,maternal_immunization,90.0,0.1976821449825874,0.4715304006562365,0.5284695993437635,0.25,calibrated_country_scenario_analysis
maternal_duration_sensitivity,current_maternal_duration_180d,symptom_protective,country_timeline,current,2025-01-01,2029-12-31,2025,2029,28405.004781009957,149135.7151351816,2162.3757939591283,480.9556390288757,938.4133809939343,0.9406442223671607,0.8839202109817179,1956.3456056782884,0.013117887984812967,0.01,0.016526789351552055,71273927.3147519,535605.5734087508,5.0,41.84860320004123,0.6067789093225879,17.959321669038395,35.041210457224956,0.002639518426459633,0.03300638585055008,74.54870655835641,1871.0934581680867,93.55563571736715,145.57202993559076,90.0,1825.0,2,2.958904109589041,0.8095358663398454,0.1904641336601545,5.250332337028356,0.3136032838536082,0.23451015038770226,1.5266550305286826e-05,0.016525848959536942,0.026346767429513484,0.27071540091425245,,True,Thailand,THA,2025,False,exact_year,2025,low_imported_model_anchor,https://www.cdc.gov/pertussis/hcp/antibiotic-resistance/index.html,"No public Thailand-specific MRBP prevalence estimate was located in accessible surveillance material; CDC notes increasing MRBP globally, so keep a conservative low imported anchor pending numeric reporting.",Thailand,THA,3,relative_detection_prior_mean,Thailand,/home/ctm/pertussis_transmission_analysis/outputs/calibrations/Thailand_calibrated_config.yaml,current,c9124e2d90284787c9633468f872de64e5756b0e2fc7588adbff0e74e43794ce,397a78a053794ed703de7d0466023d5167520754a81338555a8d3546a1ac044e,True,accepted,1211.5809230877426,1211.5809230877426,True,4.086723819167002e-05,1.6177673822097892e-16,Thailand,current,180.0,0.1976821449825874,3.0694674492531195,2.0694674492531195,0.25,calibrated_country_scenario_analysis
